phone_id,battery_power,clock_speed,m_dep,mobile_wt,n_cores,ram,talk_time,price_range,sc_h,sc_w,blue,dual_sim,four_g,touch_screen,wifi,int_memory,total_camera,total_pixels,screen_ratio,memory_per_core,battery_talk_ratio
1225,1451,0.5,0.6,181,8,3038,18,3,15,7,1,0,1,0,1,57,17,1182272,2.142857142857143,379.75,80.61111111111111
1226,1820,1.4,0.9,163,7,2481,11,2,11,9,1,0,0,0,0,51,15,380568,1.2222222222222223,354.42857142857144,165.45454545454547
1227,984,0.5,0.8,140,3,841,16,0,18,15,0,1,1,0,0,9,23,375417,1.2,280.3333333333333,61.5
1228,580,2.1,0.4,135,4,3565,8,2,12,11,1,1,0,0,1,24,5,362792,1.0909090909090908,891.25,72.5
1229,1263,2.0,0.4,146,6,1958,4,2,9,6,1,0,0,1,1,5,3,1534986,1.5,326.3333333333333,315.75
1230,1237,0.5,0.1,87,8,2454,8,2,14,0,0,0,0,1,1,27,7,165222,inf,306.75,154.625
1231,514,1.6,0.1,172,1,3392,5,3,12,8,1,0,1,1,1,37,16,1647188,1.5,3392.0,102.8
1232,1515,2.6,0.9,184,3,262,20,0,14,4,0,0,1,1,0,56,1,2290734,3.5,87.33333333333333,75.75
1233,721,0.5,0.4,194,4,530,8,0,8,4,0,1,1,0,1,6,15,2874648,2.0,132.5,90.125
1234,603,2.5,0.7,126,3,3703,9,3,13,1,1,1,0,0,1,35,19,731444,13.0,1234.3333333333333,67.0
1235,1426,2.5,0.4,109,1,2562,3,2,5,1,1,0,1,0,0,55,9,801864,5.0,2562.0,475.3333333333333
1236,1820,1.7,0.6,161,1,574,18,1,10,2,1,1,1,1,0,64,3,2257307,5.0,574.0,101.11111111111111
1237,1215,1.0,0.1,130,4,2632,15,2,7,1,0,0,0,0,1,16,12,668742,7.0,658.0,81.0
1238,697,2.7,0.4,173,2,259,4,0,12,6,0,1,1,1,1,20,11,706006,2.0,129.5,174.25
1239,717,0.5,0.6,198,1,688,15,0,10,7,1,1,0,1,0,10,9,240002,1.4285714285714286,688.0,47.8
1240,1348,2.0,0.3,145,6,2554,12,2,19,1,1,1,0,1,0,36,11,346788,19.0,425.6666666666667,112.33333333333333
1241,1164,2.6,0.3,88,1,3859,17,3,11,10,1,1,0,1,0,61,6,1833192,1.1,3859.0,68.47058823529412
1242,578,0.5,0.3,170,5,2977,5,2,15,12,1,0,1,1,1,62,22,709884,1.25,595.4,115.6
1243,1971,0.5,0.3,186,7,571,17,0,8,7,1,1,0,1,0,40,19,447170,1.1428571428571428,81.57142857142857,115.94117647058823
1244,1794,0.5,0.5,86,7,402,14,0,14,7,1,1,1,0,1,55,12,26961,2.0,57.42857142857143,128.14285714285714
1245,1558,2.5,0.1,114,5,878,17,0,16,5,1,0,1,1,1,32,5,445970,3.2,175.6,91.6470588235294
1246,1597,0.9,0.5,85,1,2130,15,2,8,3,1,0,1,1,0,4,23,1007600,2.6666666666666665,2130.0,106.46666666666667
1247,1240,1.6,0.1,146,2,3260,17,3,13,1,0,0,0,0,1,39,9,2653316,13.0,1630.0,72.94117647058823
1248,1994,0.8,0.6,88,8,454,6,0,11,8,1,1,1,1,0,7,6,474237,1.375,56.75,332.3333333333333
1249,1221,2.3,0.4,152,7,2638,14,2,19,16,0,0,1,1,1,35,26,1452735,1.1875,376.85714285714283,87.21428571428571
1250,989,1.6,0.6,156,8,2819,5,2,16,13,1,1,1,0,1,24,28,416906,1.2307692307692308,352.375,197.8
1251,1180,1.2,1.0,144,4,1464,20,1,7,3,1,0,1,1,1,50,25,1158100,2.3333333333333335,366.0,59.0
1252,718,2.8,0.8,113,6,1824,3,1,11,9,0,0,0,1,0,59,23,1643595,1.2222222222222223,304.0,239.33333333333334
1253,1670,1.6,0.8,139,8,876,5,1,16,0,1,1,0,1,0,47,15,3217516,inf,109.5,334.0
1254,534,2.5,0.3,164,7,2706,18,2,7,5,1,0,1,1,0,21,10,512519,1.4,386.57142857142856,29.666666666666668
1255,1566,0.5,0.5,126,2,659,13,1,14,9,1,1,0,1,1,20,0,3093790,1.5555555555555556,329.5,120.46153846153847
1256,1935,0.5,0.6,124,5,455,6,0,9,2,0,0,1,0,1,29,9,693160,4.5,91.0,322.5
1257,504,2.8,0.4,163,2,2378,2,2,17,11,1,1,0,0,0,54,12,1857573,1.5454545454545454,1189.0,252.0
1258,913,1.7,0.3,103,1,2278,18,1,15,3,0,1,1,1,0,41,15,493064,5.0,2278.0,50.72222222222222
1259,1317,1.8,0.5,113,5,3436,5,3,16,13,0,1,0,1,1,43,5,109727,1.2307692307692308,687.2,263.4
1260,917,0.5,0.5,88,6,3424,13,3,19,2,1,0,1,1,0,31,3,384507,9.5,570.6666666666666,70.53846153846153
1261,712,2.5,0.6,99,6,401,10,0,5,0,0,1,0,0,1,49,4,1971333,inf,66.83333333333333,71.2
1262,1083,1.0,0.9,126,2,681,19,0,19,18,0,0,0,1,1,52,26,1358825,1.0555555555555556,340.5,57.0
1263,1039,0.6,0.1,136,6,3212,7,2,15,7,0,0,1,0,1,6,13,33728,2.142857142857143,535.3333333333334,148.42857142857142
1264,1747,0.5,0.7,185,6,3105,10,3,7,1,0,0,0,0,0,13,16,698400,7.0,517.5,174.7
1265,1449,0.5,0.6,105,6,2036,10,1,5,1,1,1,0,1,0,52,0,199817,5.0,339.3333333333333,144.9
1266,1872,0.5,0.2,139,7,3153,5,3,16,15,1,1,0,1,0,49,32,112509,1.0666666666666667,450.42857142857144,374.4
1267,1796,1.6,0.1,101,4,1642,3,1,9,4,0,1,0,1,1,7,11,532266,2.25,410.5,598.6666666666666
1268,1097,1.4,0.8,181,1,509,12,0,15,12,0,0,0,0,0,60,17,210195,1.25,509.0,91.41666666666667
1269,1562,0.5,0.8,172,8,3465,6,3,16,11,0,1,1,1,0,20,11,1136328,1.4545454545454546,433.125,260.3333333333333
1270,1433,2.3,0.9,153,7,3900,2,3,18,16,1,0,1,0,1,27,20,2672969,1.125,557.1428571428571,716.5
1271,740,1.8,0.2,123,1,1105,19,0,7,6,0,0,0,1,1,12,12,1072445,1.1666666666666667,1105.0,38.94736842105263
1272,676,2.2,0.2,84,1,2064,6,1,13,7,0,0,1,0,0,39,6,873504,1.8571428571428572,2064.0,112.66666666666667
1273,503,1.8,0.7,131,1,3117,9,3,19,6,1,1,1,0,1,13,5,2523560,3.1666666666666665,3117.0,55.888888888888886
1274,1020,1.5,0.7,96,3,1142,8,1,13,9,0,0,1,0,1,7,31,1403310,1.4444444444444444,380.6666666666667,127.5
1275,896,1.0,0.3,111,1,1060,4,1,12,10,0,1,1,1,1,4,7,2025751,1.2,1060.0,224.0
1276,1824,0.8,0.9,143,2,2381,5,2,14,1,1,0,1,0,0,19,9,1833590,14.0,1190.5,364.8
1277,1512,0.6,0.4,134,3,3366,11,3,7,3,0,1,1,0,1,54,3,404360,2.3333333333333335,1122.0,137.45454545454547
1278,1053,2.9,0.9,126,6,1339,14,0,17,0,0,0,0,0,1,42,24,528359,inf,223.16666666666666,75.21428571428571
1279,1944,1.8,0.8,87,4,2560,8,3,7,3,1,1,1,0,0,31,10,1513182,2.3333333333333335,640.0,243.0
1280,1174,0.7,0.8,91,2,285,3,0,19,7,0,1,1,0,1,25,9,1602717,2.7142857142857144,142.5,391.3333333333333
1281,627,1.6,0.2,131,7,2476,10,1,17,1,1,1,1,0,0,12,20,366093,17.0,353.7142857142857,62.7
1282,1602,2.7,0.6,118,1,1862,2,1,16,9,0,0,1,0,1,46,9,289926,1.7777777777777777,1862.0,801.0
1283,1733,1.5,0.9,170,1,3488,10,3,6,4,1,1,1,1,1,6,19,588230,1.5,3488.0,173.3
1284,586,1.4,0.5,142,8,3178,10,2,9,7,0,1,1,0,1,8,24,69368,1.2857142857142858,397.25,58.6
1285,1528,2.4,0.2,156,8,733,14,0,15,0,0,0,0,1,0,37,5,172584,inf,91.625,109.14285714285714
1286,875,0.7,0.1,110,7,756,6,0,14,5,0,0,0,0,0,23,9,394800,2.8,108.0,145.83333333333334
1287,1602,0.6,0.4,170,1,3622,17,3,17,2,0,0,0,1,1,58,25,2198214,8.5,3622.0,94.23529411764706
1288,1426,1.6,0.7,174,5,1277,5,1,14,9,0,0,1,0,0,12,20,2664662,1.5555555555555556,255.4,285.2
1289,1370,1.4,0.2,158,6,3703,11,3,13,10,0,0,1,1,0,6,13,2481936,1.3,617.1666666666666,124.54545454545455
1290,609,0.5,0.1,81,6,1905,18,1,16,3,1,0,1,1,1,10,10,172212,5.333333333333333,317.5,33.833333333333336
1291,840,1.2,0.3,178,6,2636,6,2,12,2,0,1,1,1,0,15,13,908928,6.0,439.3333333333333,140.0
1292,991,2.0,0.3,158,5,2014,10,2,11,9,0,0,1,0,0,12,8,2028702,1.2222222222222223,402.8,99.1
1293,1724,1.8,0.8,100,2,3056,6,3,18,16,1,0,1,0,0,9,1,542340,1.125,1528.0,287.3333333333333
1294,584,1.8,0.3,168,3,465,4,0,12,8,1,0,1,1,0,19,0,1821506,1.5,155.0,146.0
1295,860,1.3,0.7,141,6,3869,20,3,16,14,1,1,1,1,1,49,14,677468,1.1428571428571428,644.8333333333334,43.0
1296,1541,2.8,0.2,165,5,1108,7,1,12,1,1,1,1,0,1,28,25,837392,12.0,221.6,220.14285714285714
1297,615,0.5,0.5,130,5,1906,5,1,14,5,1,1,0,0,0,58,15,1999118,2.8,381.2,123.0
1298,912,2.8,0.4,84,4,851,4,0,8,4,1,1,1,1,1,46,17,1303450,2.0,212.75,228.0
1299,1278,1.2,0.6,172,7,3142,19,3,11,4,1,0,1,0,1,60,24,1870976,2.75,448.85714285714283,67.26315789473684
1300,1365,0.6,0.3,125,4,1300,13,0,14,7,0,0,1,0,1,31,0,284210,2.0,325.0,105.0
1301,1702,1.0,0.1,177,5,1430,10,2,8,6,0,0,0,0,0,36,16,2394440,1.3333333333333333,286.0,170.2
1302,589,0.5,0.7,146,8,362,6,0,16,10,1,0,1,1,1,59,5,1410222,1.6,45.25,98.16666666666667
1303,1347,1.5,0.3,95,1,2456,13,2,13,0,0,1,0,1,1,56,29,608144,inf,2456.0,103.61538461538461
1304,1644,2.8,1.0,137,8,2360,19,2,7,4,0,0,1,0,0,44,0,283178,1.75,295.0,86.52631578947368
1305,956,1.9,0.1,133,7,3700,7,3,10,0,0,1,0,1,0,42,12,650442,inf,528.5714285714286,136.57142857142858
1306,1089,1.4,0.1,153,7,2620,13,2,7,5,0,1,0,0,0,2,30,297299,1.4,374.2857142857143,83.76923076923077
1307,871,0.6,0.1,178,3,437,17,0,14,7,0,0,0,0,0,52,5,278778,2.0,145.66666666666666,51.23529411764706
1308,664,1.5,0.9,164,2,3774,18,3,11,5,0,0,1,0,0,6,24,1583872,2.2,1887.0,36.888888888888886
1309,1874,0.6,0.8,192,2,1218,17,1,15,10,1,0,0,1,0,19,10,1755484,1.5,609.0,110.23529411764706
1310,1928,2.6,0.8,162,5,696,15,0,14,12,0,0,0,1,1,5,21,229916,1.1666666666666667,139.2,128.53333333333333
1311,888,2.6,0.4,198,2,3407,20,3,12,1,0,1,1,0,0,33,19,550341,12.0,1703.5,44.4
1312,1077,1.7,0.8,86,7,3902,3,3,9,3,1,1,0,0,0,58,14,255420,3.0,557.4285714285714,359.0
1313,1023,2.3,0.2,80,8,2086,19,1,10,0,1,1,1,1,1,30,12,8720,inf,260.75,53.8421052631579
1314,1426,0.8,0.6,84,3,1356,16,1,15,9,1,0,1,0,1,42,12,831545,1.6666666666666667,452.0,89.125
1315,831,1.7,0.7,177,5,1704,20,0,6,5,0,1,1,1,1,26,18,317331,1.2,340.8,41.55
1316,1496,1.3,0.5,85,3,3571,11,3,16,1,1,1,1,1,1,6,9,759267,16.0,1190.3333333333333,136.0
1317,1433,2.3,0.1,129,5,2132,19,1,18,15,1,0,1,0,1,5,13,329280,1.2,426.4,75.42105263157895
1318,1095,2.6,0.7,103,4,3209,8,3,13,11,1,1,1,1,1,44,5,893308,1.1818181818181819,802.25,136.875
1319,643,0.7,0.8,156,1,2096,2,1,13,6,1,1,1,0,0,23,12,439600,2.1666666666666665,2096.0,321.5
1320,1142,1.1,0.5,198,4,1273,6,1,19,0,1,0,1,0,0,6,0,1305074,inf,318.25,190.33333333333334
1321,730,0.5,0.1,112,5,3623,15,2,9,4,1,1,1,1,0,27,13,52452,2.25,724.6,48.666666666666664
1322,1901,0.5,0.6,131,2,368,12,0,5,1,1,0,1,0,0,41,22,4986,5.0,184.0,158.41666666666666
1323,1510,0.6,0.7,135,3,854,10,1,8,2,0,1,0,0,1,32,9,1463760,4.0,284.6666666666667,151.0
1324,1924,2.6,0.9,136,6,3646,16,3,10,9,0,0,1,0,1,59,0,2765274,1.1111111111111112,607.6666666666666,120.25
1325,1825,1.1,0.1,157,4,3130,2,3,12,4,0,1,1,0,1,17,31,2874033,3.0,782.5,912.5
1326,1275,0.5,0.2,152,1,3784,4,3,13,4,1,1,1,1,0,5,12,9519,3.25,3784.0,318.75
1327,987,2.3,0.8,124,7,3885,14,3,11,0,1,0,0,1,0,17,26,1130038,inf,555.0,70.5
1328,1538,2.3,0.2,121,7,1494,12,1,18,10,1,0,1,1,1,13,13,559062,1.8,213.42857142857142,128.16666666666666
1329,1965,0.5,0.5,149,5,2973,20,3,11,1,1,0,1,1,1,29,17,394784,11.0,594.6,98.25
1330,808,1.9,0.8,185,6,1471,11,0,13,4,0,0,0,1,0,20,21,483104,3.25,245.16666666666666,73.45454545454545
1331,712,0.5,0.5,86,2,2001,12,1,11,10,0,0,0,1,1,27,17,1629705,1.1,1000.5,59.333333333333336
1332,1507,0.9,0.4,123,5,1486,19,1,15,3,1,1,1,0,0,42,0,605616,5.0,297.2,79.3157894736842
1333,912,0.7,0.9,182,3,1321,6,0,7,2,0,0,0,1,1,47,9,574856,3.5,440.3333333333333,152.0
1334,769,1.2,0.1,95,8,1877,11,1,18,2,1,0,0,0,1,17,6,2012336,9.0,234.625,69.9090909090909
1335,948,2.3,0.1,173,5,3499,19,3,11,7,0,0,0,1,1,22,34,425078,1.5714285714285714,699.8,49.89473684210526
1336,507,1.9,0.7,142,1,2124,12,1,6,0,1,1,1,1,0,39,0,18428,inf,2124.0,42.25
1337,1384,2.8,0.1,82,3,1221,15,1,18,12,1,1,0,0,1,60,33,1189430,1.5,407.0,92.26666666666667
1338,1766,1.3,0.5,194,8,2316,6,2,19,2,1,0,0,0,1,29,21,573334,9.5,289.5,294.3333333333333
1339,1407,1.8,0.2,170,4,1068,8,1,6,0,0,1,1,1,0,16,11,1115550,inf,267.0,175.875
1340,614,2.9,0.2,94,4,1930,4,1,13,12,0,1,1,0,1,24,10,246627,1.0833333333333333,482.5,153.5
1341,1972,2.9,0.4,196,7,1316,8,1,8,1,0,0,0,1,0,14,27,278936,8.0,188.0,246.5
1342,1039,0.5,0.2,130,8,1742,15,1,18,12,0,1,0,0,0,47,17,721152,1.5,217.75,69.26666666666667
1343,511,3.0,0.9,125,8,3265,14,2,14,7,1,1,1,0,0,34,18,191465,2.0,408.125,36.5
1344,1811,2.5,0.6,98,4,2700,8,2,13,7,1,0,1,1,1,5,20,253896,1.8571428571428572,675.0,226.375
1345,1159,1.5,0.4,104,4,2115,18,2,8,7,0,0,0,0,0,36,11,864702,1.1428571428571428,528.75,64.38888888888889
1346,1848,1.3,0.1,178,2,3915,8,3,9,7,0,1,0,0,1,12,26,103935,1.2857142857142858,1957.5,231.0
1347,1988,0.5,0.1,94,8,3144,14,3,16,2,1,0,1,0,0,16,1,106488,8.0,393.0,142.0
1348,1469,0.5,0.5,150,7,1571,2,2,17,16,0,0,1,0,0,58,11,3143150,1.0625,224.42857142857142,734.5
1349,1423,0.6,0.8,131,5,2253,9,1,10,8,0,0,0,0,0,44,25,320640,1.25,450.6,158.11111111111111
1350,1974,0.5,0.8,145,6,1433,17,1,6,1,0,1,0,0,0,10,21,792880,6.0,238.83333333333334,116.11764705882354
1351,835,0.8,0.8,128,5,2583,13,2,15,2,0,1,1,1,1,42,20,545688,7.5,516.6,64.23076923076923
1352,1429,0.6,0.9,151,5,1817,16,1,6,1,0,0,0,0,0,42,17,1039840,6.0,363.4,89.3125
1353,947,0.5,0.1,144,2,2915,6,2,17,1,1,0,1,1,1,51,16,171191,17.0,1457.5,157.83333333333334
1354,1446,2.8,0.3,178,8,3340,16,3,8,0,1,1,1,1,1,18,1,620919,inf,417.5,90.375
1355,1332,1.3,0.8,168,7,2790,10,2,19,11,0,1,1,1,0,7,24,723330,1.7272727272727273,398.57142857142856,133.2
1356,1498,1.2,0.1,191,4,577,12,0,14,12,1,1,1,1,0,14,1,129537,1.1666666666666667,144.25,124.83333333333333
1357,1576,0.9,0.4,173,2,3220,6,3,17,2,1,1,1,1,0,14,4,1681218,8.5,1610.0,262.6666666666667
1358,1398,1.6,0.8,150,1,3488,11,3,14,3,0,1,1,1,0,26,20,969420,4.666666666666667,3488.0,127.0909090909091
1359,1885,2.4,0.6,92,4,1277,16,1,9,6,0,1,1,0,1,14,27,2132902,1.5,319.25,117.8125
1360,798,0.5,0.8,148,2,3593,3,2,14,9,1,1,0,1,0,2,22,311619,1.5555555555555556,1796.5,266.0
1361,1436,2.5,0.9,124,8,2736,19,3,12,5,0,1,1,1,0,42,1,3352536,2.4,342.0,75.57894736842105
1362,1998,1.2,0.6,196,8,2311,18,2,17,9,1,0,0,1,0,31,27,67800,1.8888888888888888,288.875,111.0
1363,1321,1.3,0.4,109,8,1464,16,1,7,6,1,0,1,1,1,63,9,768797,1.1666666666666667,183.0,82.5625
1364,1021,1.3,0.7,192,2,1355,14,1,6,1,0,0,0,1,0,9,19,1615493,6.0,677.5,72.92857142857143
1365,1339,2.3,0.1,123,2,2382,7,2,6,4,1,1,0,0,1,40,1,269028,1.5,1191.0,191.28571428571428
1366,1210,1.6,0.5,111,4,1886,17,1,16,0,1,1,0,0,1,57,29,341831,inf,471.5,71.17647058823529
1367,1949,0.5,0.1,145,5,832,19,1,7,3,1,1,1,0,0,31,11,989334,2.3333333333333335,166.4,102.57894736842105
1368,882,0.7,0.2,151,6,751,8,0,19,11,0,1,1,0,1,28,25,219232,1.7272727272727273,125.16666666666667,110.25
1369,1549,1.5,0.4,113,5,436,11,0,10,8,1,1,1,0,0,27,7,734384,1.25,87.2,140.8181818181818
1370,1991,2.2,0.7,82,1,722,10,0,6,5,0,1,1,1,0,42,14,224358,1.2,722.0,199.1
1371,796,0.5,0.5,114,1,1075,2,0,7,3,0,0,0,1,0,12,10,90132,2.3333333333333335,1075.0,398.0
1372,1012,0.5,0.1,161,4,2802,10,2,8,0,0,1,0,1,0,39,10,1053990,inf,700.5,101.2
1373,1318,1.9,0.8,188,2,1780,2,1,12,10,0,1,1,0,0,11,15,1094608,1.2,890.0,659.0
1374,1708,0.8,0.9,197,4,1247,16,1,19,16,0,0,1,0,0,14,24,353735,1.1875,311.75,106.75
1375,598,0.8,0.1,117,8,3066,19,2,11,2,1,1,1,1,0,62,17,90152,5.5,383.25,31.473684210526315
1376,541,2.3,0.4,200,8,403,12,0,11,2,1,0,0,0,0,51,21,1240712,5.5,50.375,45.083333333333336
1377,818,0.5,0.2,192,5,2518,3,2,19,12,0,1,1,1,0,23,19,909472,1.5833333333333333,503.6,272.6666666666667
1378,1414,0.5,0.8,168,2,1069,14,0,18,6,0,0,1,0,0,15,0,362502,3.0,534.5,101.0
1379,601,1.7,0.8,169,4,2651,9,2,14,8,1,1,1,0,1,6,14,1494486,1.75,662.75,66.77777777777777
1380,561,2.8,0.1,99,7,2974,19,2,15,12,1,1,1,0,1,40,8,368490,1.25,424.85714285714283,29.526315789473685
1381,1616,2.3,0.1,100,5,657,2,0,7,3,1,1,0,1,0,52,11,171083,2.3333333333333335,131.4,808.0
1382,1263,1.4,0.4,103,2,3372,10,3,18,13,1,1,1,1,0,32,3,263396,1.3846153846153846,1686.0,126.3
1383,1604,1.9,0.6,93,5,1464,20,1,15,9,1,1,1,1,0,63,2,740996,1.6666666666666667,292.8,80.2
1384,539,2.0,0.5,86,4,1326,3,0,7,4,0,1,0,1,0,24,3,926386,1.75,331.5,179.66666666666666
1385,1071,2.6,0.3,199,4,3393,7,3,6,5,0,0,0,0,0,49,5,2616160,1.2,848.25,153.0
1386,826,0.5,0.5,135,2,323,7,0,17,3,0,1,1,0,1,57,0,187620,5.666666666666667,161.5,118.0
1387,771,2.9,0.7,106,1,1628,6,1,9,3,0,0,0,1,0,62,10,3043729,3.0,1628.0,128.5
1388,1811,2.9,0.2,132,8,2610,13,3,8,3,0,0,0,1,0,33,2,1706747,2.6666666666666665,326.25,139.30769230769232
1389,1842,2.2,0.4,179,4,3721,4,3,16,11,1,1,0,1,1,56,17,960741,1.4545454545454546,930.25,460.5
1390,1420,2.8,0.1,100,8,763,17,0,17,1,0,1,0,1,1,50,9,270242,17.0,95.375,83.52941176470588
1391,1763,0.5,0.2,184,3,792,13,0,17,12,0,1,0,0,1,10,31,450534,1.4166666666666667,264.0,135.6153846153846
1392,1163,1.9,0.9,133,5,1568,19,1,14,0,1,0,0,0,0,2,26,988844,inf,313.6,61.21052631578947
1393,1805,0.5,0.2,182,4,1276,17,1,19,4,1,0,0,1,0,29,2,675378,4.75,319.0,106.17647058823529
1394,610,1.6,0.4,90,4,3472,12,3,10,4,1,1,0,1,1,52,28,1322647,2.5,868.0,50.833333333333336
1395,1533,1.1,0.3,160,4,2520,11,2,8,2,1,1,1,0,1,17,38,1468222,4.0,630.0,139.36363636363637
1396,1924,0.5,0.3,111,2,3423,19,3,13,3,0,0,1,0,0,63,13,83692,4.333333333333333,1711.5,101.26315789473684
1397,1801,0.5,0.9,120,6,258,9,0,14,8,0,1,0,0,0,52,16,170800,1.75,43.0,200.11111111111111
1398,1726,1.9,0.6,106,5,1868,6,2,16,7,1,0,1,0,0,42,4,2202684,2.2857142857142856,373.6,287.6666666666667
1399,794,2.5,0.6,197,3,2171,18,1,19,8,0,1,0,0,1,14,34,429312,2.375,723.6666666666666,44.111111111111114
1400,1686,0.5,0.8,182,5,780,5,0,11,10,1,1,0,0,0,28,12,642727,1.1,156.0,337.2
1401,1444,2.1,0.9,103,1,712,10,0,17,5,1,1,0,0,0,6,1,1707160,3.4,712.0,144.4
1402,1004,1.6,1.0,160,8,1012,13,0,7,4,0,1,1,1,1,30,1,36022,1.75,126.5,77.23076923076923
1403,1242,2.4,0.2,166,4,318,19,0,11,10,1,0,0,0,0,28,17,565740,1.1,79.5,65.36842105263158
1404,539,1.5,0.2,137,6,3948,15,3,18,11,0,0,1,1,1,26,14,1919207,1.6363636363636365,658.0,35.93333333333333
1405,717,1.1,0.1,99,8,629,20,0,16,15,0,1,1,0,0,14,8,3720318,1.0666666666666667,78.625,35.85
1406,1540,0.7,0.1,157,7,1161,5,0,11,8,0,1,1,0,0,29,1,264258,1.375,165.85714285714286,308.0
1407,672,0.5,0.1,99,8,1403,6,0,16,7,0,0,1,0,0,35,24,727258,2.2857142857142856,175.375,112.0
1408,1325,0.5,1.0,133,4,3707,18,3,19,3,1,0,1,1,0,13,8,2590995,6.333333333333333,926.75,73.61111111111111
1409,950,0.5,0.1,124,8,1305,4,0,6,5,0,0,1,0,1,55,13,144566,1.2,163.125,237.5
1410,948,1.5,0.3,119,4,2926,9,2,17,13,0,1,0,1,1,18,13,587520,1.3076923076923077,731.5,105.33333333333333
1411,1328,0.5,0.3,144,3,2674,5,2,7,2,1,0,1,0,1,27,23,695912,3.5,891.3333333333334,265.6
1412,1447,0.5,0.7,184,2,471,20,0,8,4,0,0,0,0,1,40,8,1022706,2.0,235.5,72.35
1413,1973,0.5,0.8,95,8,1724,8,1,12,10,1,1,0,0,1,21,10,64389,1.2,215.5,246.625
1414,1731,2.3,0.5,171,4,1220,20,1,9,3,1,1,0,1,0,60,38,147538,3.0,305.0,86.55
1415,1617,1.5,0.7,111,2,2754,8,2,19,10,0,0,1,1,1,63,11,295646,1.9,1377.0,202.125
1416,1791,0.5,0.5,110,5,594,16,0,17,8,1,1,1,0,1,33,5,253022,2.125,118.8,111.9375
1417,851,2.3,1.0,101,2,1005,14,0,12,2,0,1,1,0,1,54,16,793516,6.0,502.5,60.785714285714285
1418,856,1.9,0.6,115,1,2439,12,1,6,3,0,1,1,1,1,14,7,405665,2.0,2439.0,71.33333333333333
1419,714,0.5,0.3,145,4,2302,10,1,12,10,1,0,0,1,1,30,3,981861,1.2,575.5,71.4
1420,951,0.5,0.6,81,2,1083,16,0,16,11,0,0,1,1,0,15,23,798490,1.4545454545454546,541.5,59.4375
1421,1303,2.1,0.4,109,8,2219,15,2,9,3,1,0,1,1,1,10,21,2500455,3.0,277.375,86.86666666666666
1422,1550,2.7,0.1,126,7,1571,14,2,12,3,1,0,0,0,0,32,7,2494879,4.0,224.42857142857142,110.71428571428571
1423,1759,1.4,0.4,101,4,2107,16,2,18,5,1,0,1,1,0,15,23,444266,3.6,526.75,109.9375
1424,1448,0.5,0.2,100,5,593,18,0,9,4,0,1,0,1,1,2,37,967824,2.25,118.6,80.44444444444444
1425,1987,1.9,0.7,119,8,857,6,1,12,4,1,0,0,1,0,50,18,1848000,3.0,107.125,331.1666666666667
1426,908,2.1,0.6,95,5,3518,7,3,16,12,0,0,0,1,1,44,3,144914,1.3333333333333333,703.6,129.71428571428572
1427,820,0.5,0.3,160,4,1284,17,0,17,7,0,1,0,0,1,58,6,324792,2.4285714285714284,321.0,48.23529411764706
1428,904,2.7,0.6,147,6,545,16,0,19,18,0,1,0,0,0,19,11,1636624,1.0555555555555556,90.83333333333333,56.5
1429,667,1.3,0.1,149,6,3566,12,2,9,5,0,1,1,0,1,6,14,236640,1.8,594.3333333333334,55.583333333333336
1430,1109,2.1,0.1,173,1,2821,17,2,13,5,0,0,0,0,1,34,5,181995,2.6,2821.0,65.23529411764706
1431,1333,1.4,0.7,183,7,3442,5,3,18,16,0,0,1,1,0,59,8,512594,1.125,491.7142857142857,266.6
1432,1352,2.4,0.9,92,6,1309,14,1,12,1,0,0,1,0,0,6,14,817071,12.0,218.16666666666666,96.57142857142857
1433,1600,2.5,0.6,88,6,1179,18,1,10,3,0,1,0,0,1,19,10,1423503,3.3333333333333335,196.5,88.88888888888889
1434,1454,1.4,0.8,80,8,1713,19,1,16,0,0,1,0,0,0,37,28,821730,inf,214.125,76.52631578947368
1435,1489,2.1,0.4,169,3,1663,14,1,9,3,0,1,0,0,1,9,1,1623557,3.0,554.3333333333334,106.35714285714286
1436,1823,2.8,0.6,81,8,1812,19,2,5,0,0,1,0,1,1,10,30,452500,inf,226.5,95.94736842105263
1437,1581,1.0,0.4,172,4,1384,2,1,19,9,1,0,0,1,1,41,28,589050,2.111111111111111,346.0,790.5
1438,1672,1.7,0.5,172,8,1348,7,1,11,6,1,1,1,1,1,44,5,1793750,1.8333333333333333,168.5,238.85714285714286
1439,1283,0.7,0.2,80,4,3957,6,3,17,15,1,1,1,0,0,27,6,2182605,1.1333333333333333,989.25,213.83333333333334
1440,630,2.0,0.5,180,8,1212,12,0,12,8,0,0,1,0,0,14,22,95568,1.5,151.5,52.5
1441,659,2.2,0.7,151,8,3925,10,3,8,1,0,0,1,1,1,24,2,1734348,8.0,490.625,65.9
1442,1811,0.5,1.0,115,6,348,18,0,17,11,1,1,0,0,1,32,0,230928,1.5454545454545454,58.0,100.61111111111111
1443,688,2.5,0.2,109,5,1382,8,1,12,7,1,0,0,1,0,40,29,735832,1.7142857142857142,276.4,86.0
1444,514,2.9,0.7,141,2,980,16,0,13,7,1,1,0,0,1,18,13,1615836,1.8571428571428572,490.0,32.125
1445,1933,2.8,0.5,154,3,838,18,0,14,2,0,1,0,1,0,16,10,337317,7.0,279.3333333333333,107.38888888888889
1446,915,2.0,0.3,91,3,378,9,0,11,6,0,0,1,1,0,31,28,1151500,1.8333333333333333,126.0,101.66666666666667
