phone_id,battery_power,clock_speed,m_dep,mobile_wt,n_cores,ram,talk_time,price_range,sc_h,sc_w,blue,dual_sim,four_g,touch_screen,wifi,int_memory,total_camera,total_pixels,has_front_camera,has_primary_camera
1206,-1.206291060812279,1.9,0.3,116,7,-0.6515203638792082,16,0,10,6.0,0,0,0,1,1,-0.3322627398387786,1,127720,0,1
1207,-0.7833142271506491,0.7,0.1,123,2,1.089187855181205,2,2,12,7.0,0,0,1,0,0,1.4316025439606685,5,118026,1,1
1208,-1.6110753424884625,2.4,0.3,88,6,-1.0760833441378457,6,0,17,7.0,0,0,0,1,0,-0.001537999126382259,21,48576,1,1
1209,0.5515642747814842,2.0,0.5,105,3,0.47080264480449413,4,2,17,16.0,1,1,0,0,1,0.16382437122981588,0,129978,0,0
1210,-0.3876262214671888,2.7,0.6,194,5,-0.34232775869085275,9,1,17,7.0,0,1,1,0,1,0.7150322724171431,1,1401565,0,1
1211,0.5652086887705691,0.5,0.7,84,3,0.40434930876401176,14,2,18,4.0,0,0,1,0,0,1.3764817538419358,18,107520,1,1
1212,0.6493492417032589,2.5,1.0,96,4,-0.17434849258852228,9,1,7,6.330049261083744,0,1,1,1,1,0.49454911194221224,31,136160,1,1
1213,-0.33077449651266866,1.9,0.3,196,8,-0.23618701362619338,4,1,8,5.0,0,1,1,1,1,-0.5527459003137094,16,192066,1,1
1214,1.3133773891720544,1.6,0.1,186,5,1.3956115713678738,16,3,11,7.0,1,1,0,0,1,0.9906362230108067,2,871200,0,1
1215,-1.3904906496649243,1.8,0.8,142,3,-1.1342300131732677,14,0,17,6.0,0,0,0,0,0,-0.6629874805511748,10,106977,1,1
1216,-0.5672776723234725,0.7,0.4,132,3,0.20683522664368914,20,1,10,1.0,1,0,1,0,1,1.0457570131295395,28,538680,1,1
1217,1.493028840028338,0.5,0.7,134,1,-1.2468314992418628,6,1,15,4.0,0,0,1,1,0,-1.4897993323321657,13,967875,1,1
1218,-0.9857063679887409,1.7,0.9,168,3,1.1741004512329327,2,2,7,6.0,1,1,1,0,0,1.4316025439606685,10,125064,0,1
1219,-1.194920715821375,1.6,0.4,181,8,-1.5135678064043545,4,0,10,6.0,1,0,1,1,1,-1.6551617026883638,16,1668758,1,1
1220,-0.8515362970960733,2.5,0.7,148,4,1.6974204725517315,12,3,13,8.0,0,0,1,1,0,-0.442504320076244,25,1876836,1,1
1221,-0.1397527006654809,0.9,1.0,181,4,-0.21957367961607277,11,1,8,5.0,0,0,0,1,1,-1.1590745916197693,8,1817235,1,1
1222,-1.4928237545830607,0.5,0.7,107,3,0.7864559909967854,20,2,6,1.0,0,0,0,1,1,-0.001537999126382259,19,1775186,1,1
1223,1.4998510470228805,1.8,0.2,185,7,-0.01006107848844084,19,2,10,5.0,0,1,1,1,1,1.321360963723203,7,328116,1,1
1224,-0.18296001163091624,0.7,0.7,123,2,-0.5379959148100508,15,1,17,9.0,0,1,1,0,1,-0.1669003694825804,21,558556,1,1
1225,0.48334220483606,0.5,0.6,181,8,0.842756734031083,18,3,15,7.0,1,0,1,0,1,1.3764817538419358,17,1182272,1,1
1226,1.3224736651647775,1.4,0.9,163,7,0.32866634271790685,11,2,11,9.0,1,0,0,0,0,1.0457570131295395,15,380568,1,1
1227,-0.5786480173143765,0.5,0.8,140,3,-1.1849929782041917,16,0,18,15.0,0,1,1,0,0,-1.2693161718572348,23,375417,1,1
1228,-1.4973718925794224,2.1,0.4,135,4,1.3291582353273914,8,2,12,11.0,1,1,0,0,1,-0.442504320076244,5,362792,0,1
1229,0.05581723317806843,2.0,0.4,146,6,-0.15404330657615264,4,2,9,6.0,1,0,0,1,1,-1.4897993323321657,3,1534986,0,1
1230,-0.003308560774632532,0.5,0.1,87,8,0.30374634170272596,8,2,14,6.330049261083744,0,0,0,1,1,-0.27714194972004585,7,165222,1,1
1231,-1.6474604464593554,1.6,0.1,172,1,1.1694856362301214,5,3,12,8.0,1,0,1,1,1,0.27406595146728135,16,1647188,1,1
1232,0.6288826207196316,2.6,0.9,184,3,-1.7193885555297375,20,0,14,4.0,0,0,1,1,0,1.321360963723203,1,2290734,0,1
1233,-1.1767281638359286,0.5,0.4,194,4,-1.4720344713790532,8,0,8,4.0,0,1,1,0,1,-1.434678542213433,15,2874648,1,1
1234,-1.4450683056212636,2.5,0.7,126,3,1.4565271294049826,9,3,13,1.0,1,1,0,0,1,0.16382437122981588,19,731444,1,1
1235,0.4264904798815399,2.5,0.4,109,1,0.4034263457634495,3,2,5,1.0,1,0,1,0,0,1.2662401736044704,9,801864,1,1
1236,1.3224736651647775,1.7,0.6,161,1,-1.431424099354314,18,1,10,2.0,1,1,1,1,0,1.7623272846730647,3,2257307,0,1
1237,-0.05333807873461027,1.0,0.1,130,4,0.46803375580280737,15,2,7,1.0,0,0,0,0,1,-0.8834706410261057,12,668742,1,1
1238,-1.231305819792268,2.7,0.4,173,2,-1.7221574445314243,4,0,12,6.0,0,1,1,1,1,-0.6629874805511748,11,706006,1,1
1239,-1.1858244398286517,0.5,0.6,198,1,-1.3262063172902168,15,0,10,7.0,1,1,0,1,0,-1.214195381738502,9,240002,1,1
1240,0.24911309802343698,2.0,0.3,145,6,0.3960426417589515,12,2,19,1.0,1,1,0,1,0,0.2189451613485486,11,346788,1,1
1241,-0.1693155976418314,2.6,0.3,88,1,1.6005093574926945,17,3,11,10.0,1,1,0,1,0,1.5969649143168665,6,1833192,0,1
1242,-1.5019200305757838,0.5,0.3,170,5,0.7864559909967854,5,2,15,12.0,1,0,1,1,1,1.6520857044355992,22,709884,1,1
1243,1.6658580838900794,0.5,0.3,186,7,-1.4341929883560007,17,0,8,7.0,1,1,0,1,0,0.4394283218234795,19,447170,0,1
1244,1.2633478712120765,0.5,0.5,86,7,-1.5901737354510217,14,0,14,7.0,1,1,1,0,1,1.2662401736044704,12,26961,1,1
1245,0.7266675876414063,2.5,0.1,114,5,-1.1508433471833883,17,0,16,5.0,1,0,1,1,1,-0.001537999126382259,5,445970,1,1
1246,0.8153562785704578,0.9,0.5,85,1,0.004706329520555244,15,2,8,3.0,1,0,1,1,0,-1.5449201224508984,23,1007600,1,1
1247,0.003513646219909887,1.6,0.1,146,2,1.0476545201559038,17,3,13,1.0,0,0,0,0,1,0.3843075317047468,9,2653316,0,1
1248,1.718161670848238,0.8,0.6,88,8,-1.5421796594217845,6,0,11,8.0,1,1,1,1,0,-1.3795577520947002,6,474237,1,1
1249,-0.03969366474552543,2.3,0.4,152,7,0.4735715338061809,14,2,19,16.0,0,0,1,1,1,0.16382437122981588,26,1452735,1,1
1250,-0.5672776723234725,1.6,0.6,156,8,0.6406278369079491,5,2,16,13.0,1,1,1,0,1,-0.442504320076244,28,416906,1,1
1251,-0.13293049367093848,1.2,1.0,144,4,-0.6099870288539068,20,1,7,3.0,1,0,1,1,1,0.9906362230108067,25,1158100,1,1
1252,-1.183550370830471,2.8,0.8,113,6,-0.27772034865149486,3,1,11,9.0,0,0,0,1,0,1.4867233340794013,23,1643595,1,1
1253,0.9813633154376566,1.6,0.8,139,8,-1.1526892731845129,5,1,16,6.330049261083744,1,1,0,1,0,0.8252738526546085,15,3217516,0,1
1254,-1.6019790664957394,2.5,0.3,164,7,0.5363330178444142,18,2,7,5.0,1,0,1,1,0,-0.6078666904324421,10,512519,1,1
1255,0.7448601396268527,0.5,0.5,126,2,-1.3529722443065222,13,1,14,9.0,1,1,0,1,1,-0.6629874805511748,0,3093790,0,0
1256,1.5839915999555703,0.5,0.6,124,5,-1.5412566964212222,6,0,9,2.0,0,0,1,0,1,-0.1669003694825804,9,693160,0,1
1257,-1.6702011364411635,2.8,0.4,163,2,0.23360115365999454,2,2,17,11.0,1,1,0,0,0,1.2111193834857377,12,1857573,1,1
1258,-0.7401069161852137,1.7,0.3,103,1,0.14130485360376902,18,1,15,3.0,0,1,1,1,0,0.49454911194221224,15,493064,1,1
1259,0.17861695907983197,1.8,0.5,113,5,1.2100960082548606,5,3,16,13.0,0,1,0,1,1,0.6047906921796776,5,109727,1,1
1260,-0.7310106401924905,0.5,0.5,88,6,1.1990204522481136,13,3,19,2.0,1,0,1,1,0,-0.05665878924511498,3,384507,1,1
1261,-1.1971947848195559,2.5,0.6,99,6,-1.591096698451584,10,0,5,6.330049261083744,0,1,0,0,1,0.935515432892074,4,1971333,1,1
1262,-0.3535151864944767,1.0,0.9,126,2,-1.3326670582941527,19,0,19,18.0,0,0,0,1,1,1.1008778032482722,26,1358825,1,1
1263,-0.4535742224144322,0.6,0.1,136,6,1.0033522961289154,7,2,15,7.0,0,0,1,0,1,-1.434678542213433,13,33728,1,1
1264,1.1564666282975786,0.5,0.7,185,6,0.904595255068754,10,3,7,1.0,0,0,0,0,0,-1.048833011382304,16,698400,1,1
1265,0.4787940668396984,0.5,0.6,105,6,-0.08205219253229674,10,1,5,1.0,1,1,0,1,0,1.1008778032482722,0,199817,0,0
1266,1.4407252530701795,0.5,0.2,139,7,0.9488974790957424,5,3,16,15.0,1,1,0,1,0,0.935515432892074,32,112509,1,1
1267,1.2678960092084381,1.6,0.1,101,4,-0.4456996147538253,3,1,9,4.0,0,1,0,1,1,-1.3795577520947002,11,532266,1,1
1268,-0.32167822051994543,1.4,0.8,181,1,-1.4914166943908604,12,0,15,12.0,0,0,0,0,0,1.5418441241981338,17,210195,0,1
1269,0.7357638636341295,0.5,0.8,172,8,1.236861935271166,6,3,16,11.0,0,1,1,1,0,-0.6629874805511748,11,1136328,1,1
1270,0.4424089628688055,2.3,0.9,153,7,1.638350840515747,2,3,18,16.0,1,0,1,0,1,-0.27714194972004585,20,2672969,1,1
1271,-1.1335208528704932,1.8,0.2,123,1,-0.9413307460557564,19,0,7,6.0,0,0,0,1,1,-1.1039538015010366,12,1072445,1,1
1272,-1.2790612687540648,2.2,0.2,84,1,-0.0562092285165536,6,1,13,7.0,0,0,1,0,0,0.3843075317047468,6,873504,1,1
1273,-1.6724752054393444,1.8,0.7,131,1,0.9156708110755012,9,3,19,6.0,1,1,1,0,1,-1.048833011382304,5,2523560,1,1
1274,-0.4967815333798675,1.5,0.7,96,3,-0.9071811150349529,8,1,13,9.0,0,0,1,0,1,-1.3795577520947002,31,1403310,1,1
1275,-0.7787660891542875,1.0,0.3,111,1,-0.9828640810810578,4,1,12,10.0,0,1,1,1,1,-1.5449201224508984,7,2025751,1,1
1276,1.3315699411575008,0.8,0.9,143,2,0.2363700426616813,5,2,14,1.0,1,0,1,0,0,-0.7181082706699076,9,1833590,1,1
1277,0.6220604137250892,0.6,0.4,134,3,1.1454885982155028,11,3,7,3.0,0,1,1,0,1,1.2111193834857377,3,404360,1,1
1278,-0.4217372564399009,2.9,0.9,126,6,-0.7253574039241887,14,0,17,6.330049261083744,0,0,0,0,1,0.5496699020609449,24,528359,1,1
1279,1.6044582209391975,1.8,0.8,87,4,0.401580419762325,8,3,7,3.0,1,1,1,0,0,-0.05665878924511498,10,1513182,0,1
1280,-0.14657490766002332,0.7,0.8,91,2,-1.6981604065168057,3,0,19,7.0,0,1,1,0,1,-0.3873835299575113,9,1602717,1,1
1281,-1.3904906496649243,1.6,0.2,131,7,0.32405152771509554,10,1,17,1.0,1,1,1,0,0,-1.1039538015010366,20,366093,1,1
1282,0.8267266235613617,2.7,0.6,118,1,-0.24264775463012916,2,1,16,9.0,0,0,1,0,1,0.7701530625358758,9,289926,1,1
1283,1.1246296623230474,1.5,0.9,170,1,1.2580900842840979,10,3,6,4.0,1,1,1,1,1,-1.434678542213433,19,588230,1,1
1284,-1.4837274785903374,1.4,0.5,142,8,0.9719715541097987,10,2,9,7.0,0,1,1,0,1,-1.3244369619759675,24,69368,1,1
1285,0.6584455176959821,2.4,0.2,156,8,-1.2846729822649152,14,0,15,6.330049261083744,0,0,0,1,0,0.27406595146728135,5,172584,1,1
1286,-0.8265215381160844,0.7,0.1,110,7,-1.2634448332519834,6,0,14,5.0,0,0,0,0,0,-0.49762511019497674,9,394800,1,1
1287,0.8267266235613617,0.6,0.4,170,1,1.38176712635944,17,3,17,2.0,0,0,0,1,1,1.4316025439606685,25,2198214,1,1
1288,0.4264904798815399,1.6,0.7,174,5,-0.7825811099590485,5,1,14,9.0,0,0,1,0,0,-1.1039538015010366,20,2664662,1,1
1289,0.2991426159834147,1.4,0.2,158,6,1.4565271294049826,11,3,13,10.0,0,0,1,1,0,-1.434678542213433,13,2481936,1,1
1290,-1.4314238916321789,0.5,0.1,81,6,-0.2029603456059522,18,1,16,3.0,1,0,1,1,1,-1.214195381738502,10,172212,1,1
1291,-0.9061139530524126,1.2,0.3,178,6,0.4717256078050564,6,2,12,2.0,0,1,1,1,0,-0.9385914311448385,13,908928,1,1
1292,-0.5627295343271109,2.0,0.3,158,5,-0.10235737854466637,10,2,11,9.0,0,0,1,0,0,-1.1039538015010366,8,2028702,1,1
1293,1.1041630413394201,1.8,0.8,100,2,0.8593700680412036,6,3,18,16.0,1,0,1,0,0,-1.2693161718572348,1,542340,0,1
1294,-1.488275616586699,1.8,0.3,168,3,-1.5320270664155997,4,0,12,8.0,1,0,1,1,0,-0.7181082706699076,0,1821506,0,0
1295,-0.8606325730887965,1.3,0.7,141,6,1.609738987498317,20,3,16,14.0,1,1,1,1,1,0.935515432892074,14,677468,1,1
1296,0.6880084146723325,2.8,0.2,165,5,-0.9385618570540696,7,1,12,1.0,1,1,1,0,1,-0.22202115960131313,25,837392,1,1
1297,-1.417779477643094,0.5,0.5,130,5,-0.20203738260538992,5,1,14,5.0,1,1,0,0,0,1.4316025439606685,15,1999118,1,1
1298,-0.7423809851833946,2.8,0.4,84,4,-1.1757633481985692,4,0,8,4.0,1,1,1,1,1,0.7701530625358758,17,1303450,1,1
1299,0.08992826815078053,1.2,0.6,172,7,0.9387448860895575,19,3,11,4.0,1,0,1,0,1,1.5418441241981338,24,1870976,1,1
1300,0.2877722709925107,0.6,0.3,125,4,-0.7613529609461166,13,0,14,7.0,0,0,1,0,1,-0.05665878924511498,0,284210,0,0
1301,1.0541335233794424,1.0,0.1,177,5,-0.6413677708730234,10,2,8,6.0,0,0,0,0,0,0.2189451613485486,16,2394440,1,1
1302,-1.476905271595795,0.5,0.7,146,8,-1.627092255473512,6,0,16,10.0,1,0,1,1,1,1.4867233340794013,5,1410222,1,1
1303,0.24683902902525617,1.5,0.3,95,1,0.30559226770385045,13,2,13,6.330049261083744,0,1,0,1,1,1.321360963723203,29,608144,1,1
1304,0.9222375214849556,2.8,1.0,137,8,0.21698781964987396,19,2,7,4.0,0,0,1,0,0,0.6599114822984103,0,283178,0,0
1305,-0.6423219492634391,1.9,0.1,133,7,1.453758240403296,7,3,10,6.330049261083744,0,1,0,1,0,0.5496699020609449,12,650442,1,1
1306,-0.3398707725053919,1.4,0.1,153,7,0.4569581997960603,13,2,7,5.0,0,1,0,0,0,-1.6551617026883638,30,297299,1,1
1307,-0.8356178141088076,0.6,0.1,178,3,-1.5578700304313429,17,0,14,7.0,0,0,0,0,0,1.1008778032482722,5,278778,1,1
1308,-1.3063500967322346,1.5,0.9,164,2,1.5220575024449028,18,3,11,5.0,0,0,1,0,0,-1.434678542213433,24,1583872,1,1
1309,1.4452733910665412,0.6,0.8,192,2,-0.8370359269922215,17,1,15,10.0,1,0,0,1,0,-0.7181082706699076,10,1755484,1,1
1310,1.5680731169683046,2.6,0.8,162,5,-1.3188226132857188,15,0,14,12.0,0,0,0,1,1,-1.4897993323321657,21,229916,1,1
1311,-0.7969586411397339,2.6,0.4,198,2,1.1833300812385552,20,3,12,1.0,0,1,1,0,0,0.05358279099235046,19,550341,1,1
1312,-0.36715960048356155,1.7,0.8,86,7,1.6401967665168715,3,3,9,3.0,1,1,0,0,0,1.4316025439606685,14,255420,1,1
1313,-0.4899593263853251,2.3,0.2,80,8,-0.03590404250418398,19,1,10,6.330049261083744,1,1,1,1,1,-0.11177957936384769,12,8720,1,1
1314,0.4264904798815399,0.8,0.6,84,3,-0.7096670329146303,16,1,15,9.0,1,0,1,0,1,0.5496699020609449,12,831545,1,1
1315,-0.9265805740360399,1.7,0.7,177,5,-0.3884759087189655,20,0,6,5.0,0,1,1,1,1,-0.3322627398387786,18,317331,1,1
1316,0.5856753097541963,1.3,0.5,85,3,1.334696013330765,11,3,16,1.0,1,1,1,1,1,-1.434678542213433,9,759267,0,1
1317,0.4424089628688055,2.3,0.1,129,5,0.006552255521679755,19,1,18,15.0,1,0,1,0,1,-1.4897993323321657,13,329280,1,1
1318,-0.32622635851630705,2.6,0.7,103,4,1.0005834071272286,8,3,13,11.0,1,1,1,1,1,0.6599114822984103,5,893308,0,1
1319,-1.3541055456940314,0.7,0.8,156,1,-0.026674412498561433,2,1,13,6.0,1,1,1,0,0,-0.49762511019497674,12,439600,1,1
1320,-0.21934511560180914,1.1,0.5,198,4,-0.7862729619612975,6,1,19,6.330049261083744,1,0,1,0,0,-1.434678542213433,0,1305074,0,0
1321,-1.1562615428523013,0.5,0.1,112,5,1.3826900893600023,15,2,9,4.0,1,1,1,1,0,-0.27714194972004585,13,52452,1,1
1322,1.5066732540174228,0.5,0.6,131,2,-1.6215544774701385,12,0,5,1.0,1,0,1,0,0,0.49454911194221224,22,4986,1,1
1323,0.6175122757287276,0.6,0.7,135,3,-1.1729944591968824,10,1,8,2.0,0,1,0,0,1,-0.001537999126382259,9,1463760,1,1
1324,1.5589768409755813,2.6,0.9,136,6,1.4039182383729343,16,3,10,9.0,0,0,1,0,1,1.4867233340794013,0,2765274,0,0
1325,1.3338440101556817,1.1,0.1,157,4,0.9276693300828105,2,3,12,4.0,0,1,1,0,1,-0.828349850907373,31,2874033,1,1
1326,0.0831060611562381,0.5,0.2,152,1,1.5312871324505255,4,3,13,4.0,1,1,1,1,0,-1.4897993323321657,12,9519,1,1
1327,-0.5718258103198341,2.3,0.8,124,7,1.6245063955073131,14,3,11,6.330049261083744,1,0,0,1,0,-0.828349850907373,26,1130038,1,1
1328,0.6811862076777901,2.3,0.2,121,7,-0.5822981388370391,12,1,18,10.0,1,0,1,1,1,-1.048833011382304,13,559062,1,1
1329,1.6522136699009944,0.5,0.5,149,5,0.7827641389945365,20,3,11,1.0,1,0,1,1,1,-0.1669003694825804,17,394784,1,1
1330,-0.9788841609941984,1.9,0.8,185,6,-0.603526287849971,11,0,13,4.0,0,0,0,1,0,-0.6629874805511748,21,483104,1,1
1331,-1.1971947848195559,0.5,0.5,86,2,-0.11435589755197569,12,1,11,10.0,0,0,0,1,1,-0.27714194972004585,17,1629705,1,1
1332,0.6106900687341852,0.9,0.4,123,5,-0.5896818428415371,19,1,15,3.0,1,1,1,0,0,0.5496699020609449,0,605616,0,0
1333,-0.7423809851833946,0.7,0.9,182,3,-0.7419707379343092,6,0,7,2.0,0,0,0,1,1,0.8252738526546085,9,574856,1,1
1334,-1.06757285192325,1.2,0.1,95,8,-0.22880330962169532,11,1,18,2.0,1,0,0,0,1,-0.828349850907373,6,2012336,1,1
1335,-0.6605145012488856,2.3,0.1,173,5,1.2682426772902826,19,3,11,7.0,0,0,0,1,1,-0.5527459003137094,34,425078,1,1
1336,-1.663378929446621,1.9,0.7,142,1,-0.0008314484828182873,12,1,6,6.330049261083744,1,1,1,1,0,0.3843075317047468,0,18428,0,0
1337,0.33097958195794597,2.8,0.1,82,3,-0.8342670379905348,15,1,18,12.0,1,1,0,0,1,1.5418441241981338,33,1189430,1,1
1338,1.199673939263014,1.3,0.5,194,8,0.17637744762513471,6,2,19,2.0,1,0,0,0,1,-0.1669003694825804,21,573334,1,1
1339,0.38328316891610453,1.8,0.2,170,4,-0.9754803770765598,8,1,6,6.330049261083744,0,1,1,1,0,-0.8834706410261057,11,1115550,1,1
1340,-1.420053546641275,2.9,0.2,94,4,-0.1798862705918958,4,1,13,12.0,0,1,1,0,1,-0.442504320076244,10,246627,1,1
1341,1.66813215288826,2.9,0.4,196,7,-0.7465855529371205,8,1,8,1.0,0,0,0,1,0,-0.9937122212635712,27,278936,1,1
1342,-0.4535742224144322,0.5,0.2,130,8,-0.3534033146975998,15,1,18,12.0,0,1,0,0,0,0.8252738526546085,17,721152,1,1
1343,-1.654282653453898,3.0,0.9,125,8,1.052269335158715,14,2,14,7.0,1,1,1,0,0,0.10870358111108318,18,191465,1,1
1344,1.3020070441811502,2.5,0.6,98,4,0.5307952398410407,8,2,13,7.0,1,0,1,1,1,-1.4897993323321657,20,253896,1,1
1345,-0.18068594263273544,1.5,0.4,104,4,-0.009138115487878585,18,2,8,7.0,0,0,0,0,0,0.2189451613485486,11,864702,1,1
1346,1.3861475971138402,1.3,0.1,178,2,1.6521952855241808,8,3,9,7.0,0,1,0,0,1,-1.1039538015010366,26,103935,1,1
1347,1.704517256859153,0.5,0.1,94,8,0.9405908120906821,14,3,16,2.0,1,0,1,0,0,-0.8834706410261057,1,106488,0,1
1348,0.5242754468033145,0.5,0.5,150,7,-0.5112299877937454,2,2,17,16.0,0,0,1,0,0,1.4316025439606685,11,3143150,1,1
1349,0.41966827288699743,0.6,0.8,131,5,0.11823077858971263,9,1,10,8.0,0,0,0,0,0,0.6599114822984103,25,320640,1,1
1350,1.6726802908846217,0.5,0.8,145,6,-0.6385988818713366,17,1,6,1.0,0,1,0,0,0,-1.214195381738502,21,792880,1,1
1351,-0.9174842980433167,0.8,0.8,128,5,0.42280856877525685,13,2,15,2.0,0,1,1,1,1,0.5496699020609449,20,545688,1,1
1352,0.43331268687608226,0.6,0.9,151,5,-0.28418108965543065,16,1,6,1.0,0,0,0,0,0,0.5496699020609449,17,1039840,1,1
1353,-0.6627885702470664,0.5,0.1,144,2,0.7292322849619256,6,2,17,1.0,1,0,1,1,1,1.0457570131295395,16,171191,1,1
1354,0.471971859845156,2.8,0.3,178,8,1.1214915602008841,16,3,8,6.330049261083744,1,1,1,1,1,-0.7732290607886403,1,620919,0,1
1355,0.21272799405254406,1.3,0.8,168,7,0.6138619098916437,10,2,19,11.0,0,1,1,1,0,-1.3795577520947002,24,723330,1,1
1356,0.5902234477505579,1.2,0.1,191,4,-1.428655210352627,12,0,14,12.0,1,1,1,1,0,-0.9937122212635712,1,129537,0,1
1357,0.7676008296086608,0.9,0.4,173,2,1.0107360001334134,6,3,17,2.0,1,1,1,1,0,-0.9937122212635712,4,1681218,0,1
1358,0.3628165479324773,1.6,0.8,150,1,1.2580900842840979,11,3,14,3.0,0,1,1,1,0,-0.3322627398387786,20,969420,1,1
1359,1.47028815004653,2.4,0.6,92,4,-0.7825811099590485,16,1,9,6.0,0,1,1,0,1,-0.9937122212635712,27,2132902,1,1
1360,-1.0016248509760064,0.5,0.8,148,2,1.3550011993431346,3,2,14,9.0,1,1,0,1,0,-1.6551617026883638,22,311619,1,1
1361,0.44923116986334793,2.5,0.9,124,8,0.5640219078612819,19,3,12,5.0,0,1,1,1,0,0.5496699020609449,1,3352536,0,1
1362,1.727257946840961,1.2,0.6,196,8,0.17176263262232344,18,2,17,9.0,1,0,0,1,0,-0.05665878924511498,27,67800,1,1
1363,0.1877132350725552,1.3,0.4,109,8,-0.6099870288539068,16,1,7,6.0,1,0,1,1,1,1.707206494554332,9,768797,0,1
1364,-0.4945074643816867,1.3,0.7,192,2,-0.7105899959151926,14,1,6,1.0,0,0,0,1,0,-1.2693161718572348,19,1615493,1,1
1365,0.2286464770398097,2.3,0.1,123,2,0.23729300566224357,7,2,6,4.0,1,1,0,0,1,0.4394283218234795,1,269028,0,1
1366,-0.0647084237255143,1.6,0.5,111,4,-0.22049664261663504,17,1,16,6.330049261083744,1,1,0,0,1,1.3764817538419358,29,341831,1,1
1367,1.6158285659301015,0.5,0.1,145,5,-1.1932996452092521,19,1,7,3.0,1,1,1,0,0,-0.05665878924511498,11,989334,1,1
1368,-0.8106030551288188,0.7,0.2,151,6,-1.2680596482547948,8,0,19,11.0,0,1,1,0,1,-0.22202115960131313,25,219232,1,1
1369,0.706200966657779,1.5,0.4,113,5,-1.5587929934319051,11,0,10,8.0,1,1,1,0,0,-0.27714194972004585,7,734384,0,1
1370,1.7113394638536954,2.2,0.7,82,1,-1.2948255752711002,10,0,6,5.0,0,1,1,1,0,0.5496699020609449,14,224358,1,1
1371,-1.006172988972368,0.5,0.5,114,1,-0.969019636072624,2,0,7,3.0,0,0,0,1,0,-1.1039538015010366,10,90132,1,1
1372,-0.514974085365314,0.5,0.1,161,4,0.6249374658983907,10,2,8,6.330049261083744,0,1,0,1,0,0.3843075317047468,10,1053990,1,1
1373,0.18089102807801277,1.9,0.8,188,2,-0.3183307206762341,2,1,12,10.0,0,1,1,0,0,-1.1590745916197693,15,1094608,0,1
1374,1.0677779373685272,0.8,0.9,197,4,-0.8102699999759161,16,1,19,16.0,0,0,1,0,0,-0.9937122212635712,24,353735,1,1
1375,-1.4564386506121678,0.8,0.1,117,8,0.8685996980468261,19,2,11,2.0,1,1,1,1,0,1.6520857044355992,17,90152,1,1
1376,-1.5860605835084738,2.3,0.4,200,8,-1.5892507724504596,12,0,11,2.0,1,0,0,0,0,1.0457570131295395,21,1240712,1,1
1377,-0.9561434710123904,0.5,0.2,192,5,0.3628159737387103,3,2,19,12.0,0,1,1,1,0,-0.49762511019497674,19,909472,1,1
1378,0.3992016519033702,0.5,0.8,168,2,-0.9745574140759976,14,0,18,6.0,0,0,1,0,0,-0.9385914311448385,0,362502,0,0
1379,-1.4496164436176253,1.7,0.8,169,4,0.4855700528134902,9,2,14,8.0,1,1,1,0,1,-1.434678542213433,14,1494486,1,1
1380,-1.5405792035448576,2.8,0.1,99,7,0.7836871019950986,19,2,15,12.0,1,1,1,0,1,0.4394283218234795,8,368490,1,1
1381,0.8585635895358931,2.3,0.1,100,5,-1.3548181703076467,2,0,7,3.0,1,1,0,1,0,1.1008778032482722,11,171083,1,1
1382,0.05581723317806843,1.4,0.4,103,2,1.1510263762188762,10,3,18,13.0,1,1,1,1,0,-0.001537999126382259,3,263396,1,1
1383,0.8312747615577234,1.9,0.6,93,5,-0.6099870288539068,20,1,15,9.0,1,1,1,1,0,1.707206494554332,2,740996,0,1
1384,-1.5906087215048352,2.0,0.5,86,4,-0.737355922931498,3,0,7,4.0,0,1,0,1,0,-0.442504320076244,3,926386,1,1
1385,-0.3808040144726464,2.6,0.3,199,4,1.1704085992306836,7,3,6,5.0,0,0,0,0,0,0.935515432892074,5,2616160,0,1
1386,-0.9379509190269439,0.5,0.5,135,2,-1.66308781249544,7,0,17,3.0,0,1,1,0,1,1.3764817538419358,0,187620,0,0
1387,-1.0630247139268882,2.9,0.7,106,1,-0.4586210967616969,6,1,9,3.0,0,0,0,1,0,1.6520857044355992,10,3043729,1,1
1388,1.3020070441811502,2.9,0.2,132,8,0.44772856979043774,13,3,8,3.0,0,0,0,1,0,0.05358279099235046,2,1706747,0,1
1389,1.3725031831247554,2.2,0.4,179,4,1.4731404634151033,4,3,16,11.0,1,1,0,1,1,1.321360963723203,17,960741,1,1
1390,0.41284606589245504,2.8,0.1,100,8,-1.2569840922480477,17,0,17,1.0,0,1,0,1,1,0.9906362230108067,9,270242,1,1
1391,1.1928517322684715,0.5,0.2,184,3,-1.2302181652317423,13,0,17,12.0,0,1,0,0,1,-1.214195381738502,31,450534,1,1
1392,-0.1715896666400122,1.9,0.9,133,5,-0.5139988767954322,19,1,14,6.330049261083744,1,0,0,0,0,-1.6551617026883638,26,988844,1,1
1393,1.2883626301920654,0.5,0.2,182,4,-0.7835040729596108,17,1,19,4.0,1,0,0,1,0,-0.1669003694825804,2,675378,0,1
1394,-1.429149822633998,1.6,0.4,90,4,1.2433226762751017,12,3,10,4.0,1,1,0,1,1,1.1008778032482722,28,1322647,1,1
1395,0.6698158626868861,1.1,0.3,160,4,0.36466189973983476,11,2,8,2.0,1,1,1,0,1,-0.828349850907373,38,1468222,1,1
